,episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/mean_q,info/learner/default_policy/max_q,info/learner/default_policy/min_q,lr,actor_hiddens,critic_hiddens
24,-23.958069426128603,-90.16966110359829,-32.298794035092754,2352.0,1,1,62500,62500,False,26,25,dfdc844d00fe4e2fa75b803c8ec7cfcd,2021-04-02_02-59-36,1617328776,192.9303901195526,4620.346874713898,68352,alexanders-mbp.lan,192.168.86.244,4620.346874713898,0,25,ddc80_00042,"[-35.566489610454525, -90.16966110359829, -30.90224561035839, -33.1029324559071, -34.42375662623997, -33.78154616125801, -30.040560773310602, -30.751666492131605, -28.96997281248756, -30.177203460950867, -30.00320922658936, -32.50217701487641, -28.670380060935774, -28.786774367383348, -28.27320423574901, -28.770009513574603, -28.201405093310004, -30.78539621420441, -30.017765092038708, -28.068215030105556, -30.619499103227678, -28.660134337761395, -26.601608713849505, -23.958069426128596, -27.967791260150015, -29.99697111583048]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6968351637856323,1.295030475073066,0.17826389469938214,1.6642629020106292,0.0,8.734,29310.861,5.722,62500,62500,15616256,15616256,62500,61001,78.81397058823529,57.57573529411766,-0.4874696,-0.2057864,-0.94787055,0.018449,"[200, 200]","[400, 400]"
25,-23.958069426128603,-90.16966110359829,-32.15969003219679,2352.0,1,1,65000,65000,False,27,26,dfdc844d00fe4e2fa75b803c8ec7cfcd,2021-04-02_03-02-50,1617328970,193.74543905258182,4814.09231376648,68352,alexanders-mbp.lan,192.168.86.244,4814.09231376648,0,26,ddc80_00042,"[-28.542985956901862, -90.16966110359829, -30.90224561035839, -33.1029324559071, -34.42375662623997, -33.78154616125801, -30.040560773310602, -30.751666492131605, -28.96997281248756, -30.177203460950867, -30.00320922658936, -32.50217701487641, -28.670380060935774, -28.786774367383348, -28.27320423574901, -28.770009513574603, -28.201405093310004, -30.78539621420441, -30.017765092038708, -28.068215030105556, -30.619499103227678, -28.660134337761395, -26.601608713849505, -23.958069426128596, -27.967791260150015, -29.99697111583048, -35.566489610454525]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6971392157209748,1.2955283315468915,0.17833126348243855,1.6639544556092585,0.0,6.84,37426.169,4.348,65000,65000,16256256,16256256,65000,63501,76.78941605839415,57.7375912408759,-0.5084976999999999,-0.23543453,-0.8722663,0.018449,"[200, 200]","[400, 400]"
26,-23.958069426128603,-90.16966110359829,-31.93860342302453,2352.0,1,1,67500,67500,False,28,27,dfdc844d00fe4e2fa75b803c8ec7cfcd,2021-04-02_03-06-00,1617329160,190.03318572044373,5004.125499486923,68352,alexanders-mbp.lan,192.168.86.244,5004.125499486923,0,27,ddc80_00042,"[-25.969264975373356, -90.16966110359829, -30.90224561035839, -33.1029324559071, -34.42375662623997, -33.78154616125801, -30.040560773310602, -30.751666492131605, -28.96997281248756, -30.177203460950867, -30.00320922658936, -32.50217701487641, -28.670380060935774, -28.786774367383348, -28.27320423574901, -28.770009513574603, -28.201405093310004, -30.78539621420441, -30.017765092038708, -28.068215030105556, -30.619499103227678, -28.660134337761395, -26.601608713849505, -23.958069426128596, -27.967791260150015, -29.99697111583048, -35.566489610454525, -28.542985956901862]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6973925940766772,1.2959957507935034,0.17839360430335185,1.6636410725165434,0.0,9.017000000000001,28389.496,6.126,67500,67500,16896256,16896256,67500,66001,74.88619402985073,57.65597014925374,-0.5027467999999999,-0.24504867,-0.90894496,0.018449,"[200, 200]","[400, 400]"
27,-23.958069426128603,-90.16966110359829,-31.707669330104448,2352.0,1,1,70000,70000,False,29,28,dfdc844d00fe4e2fa75b803c8ec7cfcd,2021-04-02_03-09-04,1617329344,183.04106378555298,5187.166563272476,68352,alexanders-mbp.lan,192.168.86.244,5187.166563272476,0,28,ddc80_00042,"[-25.241514728342192, -90.16966110359829, -30.90224561035839, -33.1029324559071, -34.42375662623997, -33.78154616125801, -30.040560773310602, -30.751666492131605, -28.96997281248756, -30.177203460950867, -30.00320922658936, -32.50217701487641, -28.670380060935774, -28.786774367383348, -28.27320423574901, -28.770009513574603, -28.201405093310004, -30.78539621420441, -30.017765092038708, -28.068215030105556, -30.619499103227678, -28.660134337761395, -26.601608713849505, -23.958069426128596, -27.967791260150015, -29.99697111583048, -35.566489610454525, -28.542985956901862, -25.969264975373356]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6975882937820878,1.2963756631278305,0.17844552105070702,1.6632567672034837,0.0,5.915,43282.079000000005,3.537,70000,70000,17536256,17536256,70000,68501,77.10930232558138,57.17248062015504,-0.51385796,-0.25872394,-1.0180586999999999,0.018449,"[200, 200]","[400, 400]"
28,-23.958069426128603,-90.16966110359829,-31.465722809234208,2352.0,1,1,72500,72500,False,30,29,dfdc844d00fe4e2fa75b803c8ec7cfcd,2021-04-02_03-11-57,1617329517,172.89628100395203,5360.062844276428,68352,alexanders-mbp.lan,192.168.86.244,5360.062844276428,0,29,ddc80_00042,"[-24.449273703997616, -90.16966110359829, -30.90224561035839, -33.1029324559071, -34.42375662623997, -33.78154616125801, -30.040560773310602, -30.751666492131605, -28.96997281248756, -30.177203460950867, -30.00320922658936, -32.50217701487641, -28.670380060935774, -28.786774367383348, -28.27320423574901, -28.770009513574603, -28.201405093310004, -30.78539621420441, -30.017765092038708, -28.068215030105556, -30.619499103227678, -28.660134337761395, -26.601608713849505, -23.958069426128596, -27.967791260150015, -29.99697111583048, -35.566489610454525, -28.542985956901862, -25.969264975373356, -25.241514728342192]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6976974236084333,1.2966408661551752,0.178483608221976,1.6627595548768637,0.0,6.843,37411.825,3.139,72500,72500,18176256,18176256,72500,71001,68.80857142857144,56.92734693877552,-0.52702785,-0.27640718,-0.89306253,0.018449,"[200, 200]","[400, 400]"
29,-23.78302324112249,-90.16966110359829,-31.21789379090804,2352.0,1,1,75000,75000,True,31,30,dfdc844d00fe4e2fa75b803c8ec7cfcd,2021-04-02_03-14-49,1617329689,171.44750809669497,5531.510352373122,68352,alexanders-mbp.lan,192.168.86.244,5531.510352373122,0,30,ddc80_00042,"[-23.783023241122493, -90.16966110359829, -30.90224561035839, -33.1029324559071, -34.42375662623997, -33.78154616125801, -30.040560773310602, -30.751666492131605, -28.96997281248756, -30.177203460950867, -30.00320922658936, -32.50217701487641, -28.670380060935774, -28.786774367383348, -28.27320423574901, -28.770009513574603, -28.201405093310004, -30.78539621420441, -30.017765092038708, -28.068215030105556, -30.619499103227678, -28.660134337761395, -26.601608713849505, -23.958069426128596, -27.967791260150015, -29.99697111583048, -35.566489610454525, -28.542985956901862, -25.969264975373356, -25.241514728342192, -24.449273703997616]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6977380012478974,1.2967827469684188,0.17850552521064372,1.6621567206633556,0.0,6.615,38699.396,3.577,75000,75000,18816256,18816256,75000,73501,61.58099173553718,57.77272727272727,-0.5232119000000001,-0.29493618,-0.9656316999999999,0.018449,"[200, 200]","[400, 400]"
0,-121.38778573621404,-121.38778573621404,-121.38778573621404,2352.0,1,1,2500,2500,False,1,1,9fd82f0bac4346ec95cc805860e6c808,2021-04-01_19-35-09,1617302109,78.25266194343567,78.25266194343567,24864,alexanders-mbp.lan,192.168.86.244,78.25266194343567,0,1,ddc80_00014,[-121.38778573621403],[2352],0.6795629221455949,1.3350669215651143,0.17683041758272278,1.8017303462221068,0.0,6.914,37027.751000000004,3.945,2500,2500,256256,256256,2500,1001,78.43873873873875,60.190090090090095,0.08174916,0.30746472,-0.19183072,0.065848,"[400, 400]","[200, 200]"
1,-87.09768218582765,-121.38778573621404,-104.24273396102085,2352.0,1,1,5000,5000,False,2,2,9fd82f0bac4346ec95cc805860e6c808,2021-04-01_19-38-02,1617302282,172.40828895568848,250.66095089912412,24864,alexanders-mbp.lan,192.168.86.244,250.66095089912412,0,2,ddc80_00014,"[-87.09768218582765, -121.38778573621403]","[2352, 2352]",0.6849052978624464,1.3289266700404858,0.17745088943294304,1.7562295120779767,0.0,5.205,49180.892,3.923,5000,5000,896256,896256,5000,3501,77.64320987654321,59.40493827160493,-0.12485842400000001,0.21927682,-0.5833236999999999,0.065848,"[400, 400]","[200, 200]"
2,-54.64047705711538,-121.38778573621404,-87.70864832638568,2352.0,1,1,7500,7500,False,3,3,9fd82f0bac4346ec95cc805860e6c808,2021-04-01_19-40-56,1617302456,173.8917088508606,424.5526597499848,24864,alexanders-mbp.lan,192.168.86.244,424.5526597499848,0,3,ddc80_00014,"[-54.640477057115376, -121.38778573621403, -87.09768218582765]","[2352, 2352, 2352]",0.6860986893899041,1.3252272006724886,0.17805312230283632,1.7305628438775855,0.0,5.971,42875.755,3.5389999999999997,7500,7500,1536256,1536256,7500,6001,83.59795918367347,58.683265306122465,-0.17244764,0.2012339,-0.601679,0.065848,"[400, 400]","[200, 200]"
3,-26.09425102055461,-121.38778573621404,-72.30504899992792,2352.0,1,1,10000,10000,False,4,4,9fd82f0bac4346ec95cc805860e6c808,2021-04-01_19-43-52,1617302632,175.85971903800964,600.4123787879944,24864,alexanders-mbp.lan,192.168.86.244,600.4123787879944,0,4,ddc80_00014,"[-26.094251020554612, -121.38778573621403, -87.09768218582765, -54.640477057115376]","[2352, 2352, 2352, 2352]",0.6858429128159672,1.322623549324006,0.17839610057756058,1.713161910667245,0.0,5.62,45550.032999999996,3.9,10000,10000,2176256,2176256,10000,8501,79.87016129032256,58.035887096774175,-0.26363385,0.1304747,-0.6781866,0.065848,"[400, 400]","[200, 200]"
4,-26.09425102055461,-121.38778573621404,-63.10447705451776,2352.0,1,1,12500,12500,False,5,5,9fd82f0bac4346ec95cc805860e6c808,2021-04-01_19-46-50,1617302810,177.33897805213928,777.7513568401338,24864,alexanders-mbp.lan,192.168.86.244,777.7513568401338,0,5,ddc80_00014,"[-26.302189272877076, -121.38778573621403, -87.09768218582765, -54.640477057115376, -26.094251020554612]","[2352, 2352, 2352, 2352, 2352]",0.6861938271976569,1.3204884050871677,0.1785407166730715,1.7004590248296096,0.0,6.289,40706.886,4.041,12500,12500,2816256,2816256,12500,11001,79.6632,57.5016,-0.34636277,0.13312736,-0.7648555,0.065848,"[400, 400]","[200, 200]"
5,-26.09425102055461,-121.38778573621404,-59.286582579408424,2352.0,1,1,15000,15000,False,6,6,9fd82f0bac4346ec95cc805860e6c808,2021-04-01_19-49-50,1617302990,180.12745118141174,957.8788080215454,24864,alexanders-mbp.lan,192.168.86.244,957.8788080215454,0,6,ddc80_00014,"[-40.19711020386181, -121.38778573621403, -87.09768218582765, -54.640477057115376, -26.094251020554612, -26.302189272877076]","[2352, 2352, 2352, 2352, 2352, 2352]",0.6864237697179473,1.3191227695500816,0.17873614466377433,1.6912950174109886,0.0,7.268,35220.701,4.62,15000,15000,3456256,3456256,15000,13501,78.86574803149605,57.26062992125985,-0.3266611,0.017641582,-0.73790187,0.065848,"[400, 400]","[200, 200]"
6,-26.09425102055461,-121.38778573621404,-56.10675298931481,2352.0,1,1,17500,17500,False,7,7,9fd82f0bac4346ec95cc805860e6c808,2021-04-01_19-52-53,1617303173,182.54420804977417,1140.4230160713194,24864,alexanders-mbp.lan,192.168.86.244,1140.4230160713194,0,7,ddc80_00014,"[-37.02777544875308, -121.38778573621403, -87.09768218582765, -54.640477057115376, -26.094251020554612, -26.302189272877076, -40.19711020386181]","[2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6866155360030665,1.3184344132752186,0.17888265202604514,1.684303553092846,0.0,5.989,42742.628,4.734,17500,17500,4096256,4096256,17500,16001,75.55758754863812,57.577431906614784,-0.31563067,0.04755748,-0.66838807,0.065848,"[400, 400]","[200, 200]"
7,-26.09425102055461,-121.38778573621404,-52.87920309976619,2352.0,1,1,20000,20000,False,8,8,9fd82f0bac4346ec95cc805860e6c808,2021-04-01_19-55-53,1617303353,180.50273895263672,1320.9257550239565,24864,alexanders-mbp.lan,192.168.86.244,1320.9257550239565,0,8,ddc80_00014,"[-30.286353872925876, -121.38778573621403, -87.09768218582765, -54.640477057115376, -26.094251020554612, -26.302189272877076, -40.19711020386181, -37.02777544875308]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6867004063050581,1.3177503417524759,0.17895585069793485,1.6783941000706326,0.0,8.61,29731.928,4.416,20000,20000,4736256,4736256,20000,18501,73.50859374999997,57.5078125,-0.33368346,0.038764246,-0.6372057,0.065848,"[400, 400]","[200, 200]"
8,-26.09425102055461,-121.38778573621404,-50.458144548638394,2352.0,1,1,22500,22500,False,9,9,9fd82f0bac4346ec95cc805860e6c808,2021-04-01_19-58-56,1617303536,182.1936230659485,1503.1193780899048,24864,alexanders-mbp.lan,192.168.86.244,1503.1193780899048,0,9,ddc80_00014,"[-31.08967613961596, -121.38778573621403, -87.09768218582765, -54.640477057115376, -26.094251020554612, -26.302189272877076, -40.19711020386181, -37.02777544875308, -30.286353872925876]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6868224463485543,1.3170957235171017,0.17898497002045566,1.6733568429422732,0.0,8.783999999999999,29145.216,4.912,22500,22500,5376256,5376256,22500,21001,82.33643410852714,56.95271317829457,-0.35684744,-0.04231961,-0.72961104,0.065848,"[400, 400]","[200, 200]"
9,-26.09425102055461,-121.38778573621404,-48.527688616442795,2352.0,1,1,25000,25000,False,10,10,9fd82f0bac4346ec95cc805860e6c808,2021-04-01_20-01-58,1617303718,181.8135511875153,1684.93292927742,24864,alexanders-mbp.lan,192.168.86.244,1684.93292927742,0,10,ddc80_00014,"[-31.153585226682505, -121.38778573621403, -87.09768218582765, -54.640477057115376, -26.094251020554612, -26.302189272877076, -40.19711020386181, -37.02777544875308, -30.286353872925876, -31.08967613961596]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6866950137662119,1.3164656791405835,0.17899710970420973,1.6689341110096507,0.0,5.085,50345.65,3.217,25000,25000,6016256,6016256,25000,23501,79.816015625,57.50390625000001,-0.39502943,-0.041679636,-0.73503816,0.065848,"[400, 400]","[200, 200]"
10,-26.09425102055461,-121.38778573621404,-46.81540894830557,2352.0,1,1,27500,27500,False,11,11,9fd82f0bac4346ec95cc805860e6c808,2021-04-01_20-05-05,1617303905,186.7742509841919,1871.707180261612,24864,alexanders-mbp.lan,192.168.86.244,1871.707180261612,0,11,ddc80_00014,"[-29.692612266933242, -121.38778573621403, -87.09768218582765, -54.640477057115376, -26.094251020554612, -26.302189272877076, -40.19711020386181, -37.02777544875308, -30.286353872925876, -31.08967613961596, -31.153585226682505]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6865791170813296,1.3162345008032452,0.17902066552392734,1.6654937283364308,0.0,5.059,50607.379,3.741,27500,27500,6656256,6656256,27500,26001,74.92775665399239,58.682129277566546,-0.3852363,-0.03251429,-0.7256630999999999,0.065848,"[400, 400]","[200, 200]"
11,-25.47062782290291,-121.38778573621404,-45.03667718785534,2352.0,1,1,30000,30000,False,12,12,9fd82f0bac4346ec95cc805860e6c808,2021-04-01_20-08-07,1617304087,182.12952661514282,2053.8367068767548,24864,alexanders-mbp.lan,192.168.86.244,2053.8367068767548,0,12,ddc80_00014,"[-25.470627822902905, -121.38778573621403, -87.09768218582765, -54.640477057115376, -26.094251020554612, -26.302189272877076, -40.19711020386181, -37.02777544875308, -30.286353872925876, -31.08967613961596, -31.153585226682505, -29.692612266933242]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6863973237861174,1.3161114593029537,0.17904701740090345,1.6625652777021154,0.0,6.39,40061.256,4.013,30000,30000,7296256,7296256,30000,28501,78.28372093023255,59.12015503875969,-0.4047804,-0.038572878,-0.74203324,0.065848,"[400, 400]","[200, 200]"
12,-25.47062782290291,-121.38778573621404,-43.71819662703165,2352.0,1,1,32500,32500,False,13,13,9fd82f0bac4346ec95cc805860e6c808,2021-04-01_20-11-14,1617304274,187.0680992603302,2240.904806137085,24864,alexanders-mbp.lan,192.168.86.244,2240.904806137085,0,13,ddc80_00014,"[-27.89642989714737, -121.38778573621403, -87.09768218582765, -54.640477057115376, -26.094251020554612, -26.302189272877076, -40.19711020386181, -37.02777544875308, -30.286353872925876, -31.08967613961596, -31.153585226682505, -29.692612266933242, -25.470627822902905]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6863542654271471,1.3161854013153884,0.1790972013204888,1.6602134833224143,0.0,4.31,59396.26,3.4139999999999997,32500,32500,7936256,7936256,32500,31001,78.44886363636364,58.24924242424242,-0.39294875,-0.10335083,-0.6933905,0.065848,"[400, 400]","[200, 200]"
13,-25.47062782290291,-121.38778573621404,-42.849091061004756,2352.0,1,1,35000,35000,False,14,14,9fd82f0bac4346ec95cc805860e6c808,2021-04-01_20-14-18,1617304458,183.89029717445374,2424.795103311539,24864,alexanders-mbp.lan,192.168.86.244,2424.795103311539,0,14,ddc80_00014,"[-31.55071870265514, -121.38778573621403, -87.09768218582765, -54.640477057115376, -26.094251020554612, -26.302189272877076, -40.19711020386181, -37.02777544875308, -30.286353872925876, -31.08967613961596, -31.153585226682505, -29.692612266933242, -25.470627822902905, -27.89642989714737]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6863136535834062,1.316336463510125,0.1791469131107422,1.6582330233718603,0.0,5.787000000000001,44239.52,4.806,35000,35000,8576256,8576256,35000,33501,71.2891891891892,58.04749034749034,-0.42318285,-0.10686386,-0.7958987,0.065848,"[400, 400]","[200, 200]"
14,-25.47062782290291,-121.38778573621404,-41.726706079342286,2352.0,1,1,37500,37500,False,15,15,9fd82f0bac4346ec95cc805860e6c808,2021-04-01_20-17-23,1617304643,184.40756607055664,2609.202669382096,24864,alexanders-mbp.lan,192.168.86.244,2609.202669382096,0,15,ddc80_00014,"[-26.01331633606774, -121.38778573621403, -87.09768218582765, -54.640477057115376, -26.094251020554612, -26.302189272877076, -40.19711020386181, -37.02777544875308, -30.286353872925876, -31.08967613961596, -31.153585226682505, -29.692612266933242, -25.470627822902905, -27.89642989714737, -31.55071870265514]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6863006168000267,1.3163981388870964,0.17918204704842874,1.6564405374068891,0.0,6.242000000000001,41015.544,3.93,37500,37500,9216256,9216256,37500,36001,77.38576923076923,57.41576923076922,-0.4136943,-0.14974211,-0.7529115,0.065848,"[400, 400]","[200, 200]"
15,-25.47062782290291,-121.38778573621404,-39.93666730631124,2352.0,2,1,40000,40000,False,17,16,9fd82f0bac4346ec95cc805860e6c808,2021-04-01_20-20-29,1617304829,186.11910200119016,2795.321771383285,24864,alexanders-mbp.lan,192.168.86.244,2795.321771383285,0,16,ddc80_00014,"[-26.45474470341453, -26.568008313742194, -121.38778573621403, -87.09768218582765, -54.640477057115376, -26.094251020554612, -26.302189272877076, -40.19711020386181, -37.02777544875308, -30.286353872925876, -31.08967613961596, -31.153585226682505, -29.692612266933242, -25.470627822902905, -27.89642989714737, -31.55071870265514, -26.01331633606774]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6877387985391943,1.3166248780141316,0.17925635772996348,1.6534004557209263,0.0,6.566,38990.429,4.452,40000,40000,9856256,9856256,40000,38501,79.68669201520912,57.14448669201521,-0.44576514,-0.18836860000000002,-0.7789581,0.065848,"[400, 400]","[200, 200]"
16,-25.47062782290291,-121.38778573621404,-39.14434250987871,2352.0,1,1,42500,42500,False,18,17,9fd82f0bac4346ec95cc805860e6c808,2021-04-01_20-23-34,1617305014,184.8797128200531,2980.2014842033386,24864,alexanders-mbp.lan,192.168.86.244,2980.2014842033386,0,17,ddc80_00014,"[-25.674820970525495, -121.38778573621403, -87.09768218582765, -54.640477057115376, -26.094251020554612, -26.302189272877076, -40.19711020386181, -37.02777544875308, -30.286353872925876, -31.08967613961596, -31.153585226682505, -29.692612266933242, -25.470627822902905, -27.89642989714737, -31.55071870265514, -26.01331633606774, -26.45474470341453, -26.568008313742194]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6882511821933712,1.3166782187866426,0.1792821261730431,1.6520286851417818,0.0,7.426,34475.023,3.839,42500,42500,10496256,10496256,42500,41001,70.83384615384617,57.79153846153846,-0.46206033,-0.19386658,-0.8731539,0.065848,"[400, 400]","[200, 200]"
17,-25.47062782290291,-121.38778573621404,-38.5799644120099,2352.0,1,1,45000,45000,False,19,18,9fd82f0bac4346ec95cc805860e6c808,2021-04-01_20-26-37,1617305197,182.97778701782227,3163.179271221161,24864,alexanders-mbp.lan,192.168.86.244,3163.179271221161,0,18,ddc80_00014,"[-28.42115865037149, -121.38778573621403, -87.09768218582765, -54.640477057115376, -26.094251020554612, -26.302189272877076, -40.19711020386181, -37.02777544875308, -30.286353872925876, -31.08967613961596, -31.153585226682505, -29.692612266933242, -25.470627822902905, -27.89642989714737, -31.55071870265514, -26.01331633606774, -26.45474470341453, -26.568008313742194, -25.674820970525495]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6887388370053051,1.3166586747705524,0.17929453782460705,1.65065268174434,0.0,6.256,40919.571,3.907,45000,45000,11136256,11136256,45000,43501,80.3263565891473,58.00852713178294,-0.46856794,-0.20429151,-0.774252,0.065848,"[400, 400]","[200, 200]"
18,-23.345142202474666,-121.38778573621404,-37.81822330153314,2352.0,1,1,47500,47500,False,20,19,9fd82f0bac4346ec95cc805860e6c808,2021-04-01_20-29-40,1617305380,182.7511830329895,3345.9304542541504,24864,alexanders-mbp.lan,192.168.86.244,3345.9304542541504,0,19,ddc80_00014,"[-23.345142202474662, -121.38778573621403, -87.09768218582765, -54.640477057115376, -26.094251020554612, -26.302189272877076, -40.19711020386181, -37.02777544875308, -30.286353872925876, -31.08967613961596, -31.153585226682505, -29.692612266933242, -25.470627822902905, -27.89642989714737, -31.55071870265514, -26.01331633606774, -26.45474470341453, -26.568008313742194, -25.674820970525495, -28.42115865037149]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6890819714418923,1.316552469080458,0.1792960106227036,1.6492895931833793,0.0,7.249,35317.202000000005,3.359,47500,47500,11776256,11776256,47500,46001,76.29651162790698,57.66511627906976,-0.45127929999999994,-0.21952482,-0.8200495000000001,0.065848,"[400, 400]","[200, 200]"
19,-23.345142202474666,-121.38778573621404,-37.18785584133643,2352.0,1,1,50000,50000,False,21,20,9fd82f0bac4346ec95cc805860e6c808,2021-04-01_20-32-44,1617305564,183.8103079795837,3529.740762233734,24864,alexanders-mbp.lan,192.168.86.244,3529.740762233734,0,20,ddc80_00014,"[-24.58050663740218, -121.38778573621403, -87.09768218582765, -54.640477057115376, -26.094251020554612, -26.302189272877076, -40.19711020386181, -37.02777544875308, -30.286353872925876, -31.08967613961596, -31.153585226682505, -29.692612266933242, -25.470627822902905, -27.89642989714737, -31.55071870265514, -26.01331633606774, -26.45474470341453, -26.568008313742194, -25.674820970525495, -28.42115865037149, -23.345142202474662]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6893388580823335,1.3164332936490766,0.17929369329747352,1.6479871942750108,0.0,6.7410000000000005,37977.102999999996,5.337000000000001,50000,50000,12416256,12416256,50000,48501,70.84131274131273,57.82316602316601,-0.47172790000000003,-0.24177626,-0.7372523,0.065848,"[400, 400]","[200, 200]"
20,-21.838772134794155,-121.38778573621404,-36.49017021831178,2352.0,1,1,52500,52500,False,22,21,9fd82f0bac4346ec95cc805860e6c808,2021-04-01_20-35-47,1617305747,182.575501203537,3712.316263437271,24864,alexanders-mbp.lan,192.168.86.244,3712.316263437271,0,21,ddc80_00014,"[-21.838772134794155, -121.38778573621403, -87.09768218582765, -54.640477057115376, -26.094251020554612, -26.302189272877076, -40.19711020386181, -37.02777544875308, -30.286353872925876, -31.08967613961596, -31.153585226682505, -29.692612266933242, -25.470627822902905, -27.89642989714737, -31.55071870265514, -26.01331633606774, -26.45474470341453, -26.568008313742194, -25.674820970525495, -28.42115865037149, -23.345142202474662, -24.58050663740218]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6895297739314363,1.316306584832544,0.17929143911889775,1.6467645471433427,0.0,5.15,49707.278,3.264,52500,52500,13056256,13056256,52500,51001,82.24474708171205,58.11167315175098,-0.46780884,-0.25838512,-0.77592397,0.065848,"[400, 400]","[200, 200]"
