,episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/mean_q,info/learner/default_policy/max_q,info/learner/default_policy/min_q,battery_size,lr
12,-126.67111958620316,-147.2116118192647,-138.09757537170188,2352.0,1,1,32500,False,13,13,8dd61e4f347f49b7b8f3bcdccde6f399,2021-03-30_11-23-26,1617099806,233.0949740409851,2856.7256264686584,96752,alexanders-mbp.lan,192.168.86.244,2856.7256264686584,0,13,46521_00000,"[-141.36035667842557, -147.21161181926473, -136.70447586540533, -126.67111958620316, -129.26991852273738, -135.78809533606426, -145.53284618087943, -139.44151906994975, -137.32315967858966, -140.15468345510186, -135.19234823621372, -138.81020427778128, -141.80814112550803]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.376349842084033,0.7965948206003439,1.491882857000646,0.19119843513146595,11.061,23144.28,6.2010000000000005,32500,7936256,32500,31001,79.57173252279634,59.3838905775076,-1.2388165,-0.30199245,-2.1151567000000004,0.2,0.01
13,-126.67111958620316,-147.2116118192647,-138.06795210759577,2352.0,1,1,35000,False,14,14,8dd61e4f347f49b7b8f3bcdccde6f399,2021-03-30_11-27-18,1617100038,231.25476717948916,3087.980393648148,96752,alexanders-mbp.lan,192.168.86.244,3087.980393648148,0,14,46521_00000,"[-137.68284967421644, -147.21161181926473, -136.70447586540533, -126.67111958620316, -129.26991852273738, -135.78809533606426, -145.53284618087943, -139.44151906994975, -137.32315967858966, -140.15468345510186, -135.19234823621372, -138.81020427778128, -141.80814112550803, -141.36035667842557]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.382857622706969,0.7994424897436707,1.49667885193198,0.19169996027159406,9.477,27013.46,7.226,35000,8576256,35000,33501,80.14938650306749,60.7536809815951,-1.2547378999999999,-0.32430583,-2.3037581,0.2,0.01
14,-126.67111958620316,-147.2116118192647,-137.68484733368294,2352.0,1,1,37500,False,15,15,8dd61e4f347f49b7b8f3bcdccde6f399,2021-03-30_11-31-08,1617100268,230.0486009120941,3318.0289945602417,96752,alexanders-mbp.lan,192.168.86.244,3318.0289945602417,0,15,46521_00000,"[-132.3213804989031, -147.21161181926473, -136.70447586540533, -126.67111958620316, -129.26991852273738, -135.78809533606426, -145.53284618087943, -139.44151906994975, -137.32315967858966, -140.15468345510186, -135.19234823621372, -138.81020427778128, -141.80814112550803, -141.36035667842557, -137.68284967421644]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.3885659485150907,0.8019566874097155,1.5009061561525632,0.19214065469685132,9.29,27556.713,6.671,37500,9216256,37500,36001,80.75555555555556,60.85339506172839,-1.3587658,-0.42577440000000005,-2.2582560000000003,0.2,0.01
15,-126.67111958620316,-147.2116118192647,-137.1921789348577,2352.0,2,1,40000,False,17,16,8dd61e4f347f49b7b8f3bcdccde6f399,2021-03-30_11-35-02,1617100502,233.29697012901303,3551.3259646892548,96752,alexanders-mbp.lan,192.168.86.244,3551.3259646892548,0,16,46521_00000,"[-135.68248011314577, -131.31185177419098, -147.21161181926473, -136.70447586540533, -126.67111958620316, -129.26991852273738, -135.78809533606426, -145.53284618087943, -139.44151906994975, -137.32315967858966, -140.15468345510186, -135.19234823621372, -138.81020427778128, -141.80814112550803, -141.36035667842557, -137.68284967421644, -132.3213804989031]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.3984054042818244,0.808323140652398,1.5083460259527028,0.19292113587826826,9.232999999999999,27725.78,6.347,40000,9856256,40000,38501,82.23606060606059,61.78424242424242,-1.3962069,-0.41546243,-2.2646203,0.2,0.01
16,-126.67111958620316,-147.2116118192647,-136.62070328516785,2352.0,1,1,42500,False,18,17,8dd61e4f347f49b7b8f3bcdccde6f399,2021-03-30_11-38-53,1617100733,230.8273298740387,3782.1532945632935,96752,alexanders-mbp.lan,192.168.86.244,3782.1532945632935,0,17,46521_00000,"[-126.90561724044088, -147.21161181926473, -136.70447586540533, -126.67111958620316, -129.26991852273738, -135.78809533606426, -145.53284618087943, -139.44151906994975, -137.32315967858966, -140.15468345510186, -135.19234823621372, -138.81020427778128, -141.80814112550803, -141.36035667842557, -137.68284967421644, -132.3213804989031, -135.68248011314577, -131.31185177419098]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.4026624416499947,0.8109384660739982,1.511499759041863,0.1932507651587055,13.035,19639.164,7.511,42500,10496256,42500,41001,81.21753846153847,59.98338461538461,-1.4274096,-0.39430013,-2.427223,0.2,0.01
17,-123.42649204072187,-147.2116118192647,-135.9262711144075,2352.0,1,1,45000,False,19,18,8dd61e4f347f49b7b8f3bcdccde6f399,2021-03-30_11-42-42,1617100962,228.63438200950625,4010.7876765728,96752,alexanders-mbp.lan,192.168.86.244,4010.7876765728,0,18,46521_00000,"[-123.42649204072187, -147.21161181926473, -136.70447586540533, -126.67111958620316, -129.26991852273738, -135.78809533606426, -145.53284618087943, -139.44151906994975, -137.32315967858966, -140.15468345510186, -135.19234823621372, -138.81020427778128, -141.80814112550803, -141.36035667842557, -137.68284967421644, -132.3213804989031, -135.68248011314577, -131.31185177419098, -126.90561724044088]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.4064557275817022,0.8131266082036214,1.5143768009849663,0.19354244578586072,10.968,23339.88,5.273,45000,11136256,45000,43501,81.01609907120742,59.914241486068114,-1.5305053999999998,-0.50554955,-2.7047944,0.2,0.01
18,-123.42649204072187,-147.2116118192647,-135.42628466304154,2352.0,1,1,47500,False,20,19,8dd61e4f347f49b7b8f3bcdccde6f399,2021-03-30_11-46-29,1617101189,226.71422910690308,4237.501905679703,96752,alexanders-mbp.lan,192.168.86.244,4237.501905679703,0,19,46521_00000,"[-125.92654208708893, -147.21161181926473, -136.70447586540533, -126.67111958620316, -129.26991852273738, -135.78809533606426, -145.53284618087943, -139.44151906994975, -137.32315967858966, -140.15468345510186, -135.19234823621372, -138.81020427778128, -141.80814112550803, -141.36035667842557, -137.68284967421644, -132.3213804989031, -135.68248011314577, -131.31185177419098, -126.90561724044088, -123.42649204072187]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.4097525019060058,0.8149526517137261,1.5168951459092948,0.19379370510196356,8.029,31884.009,5.652,47500,11776256,47500,46001,80.28213166144201,59.501567398119114,-1.4934869,-0.5848852,-2.4536037,0.2,0.01
19,-123.42649204072187,-147.2116118192647,-135.17411886880996,2352.0,1,1,50000,False,21,20,8dd61e4f347f49b7b8f3bcdccde6f399,2021-03-30_11-50-13,1617101413,224.24265599250796,4461.744561672212,96752,alexanders-mbp.lan,192.168.86.244,4461.744561672212,0,20,46521_00000,"[-130.13080298417708, -147.21161181926473, -136.70447586540533, -126.67111958620316, -129.26991852273738, -135.78809533606426, -145.53284618087943, -139.44151906994975, -137.32315967858966, -140.15468345510186, -135.19234823621372, -138.81020427778128, -141.80814112550803, -141.36035667842557, -137.68284967421644, -132.3213804989031, -135.68248011314577, -131.31185177419098, -126.90561724044088, -123.42649204072187, -125.92654208708893]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.412534497233934,0.8164684434670042,1.5190945743429232,0.19400651838883848,8.698,29430.968999999997,4.541,50000,12416256,50000,48501,78.65917721518989,59.256329113924046,-1.5867615,-0.6047189000000001,-2.4841827999999997,0.2,0.01
20,-123.42649204072187,-147.2116118192647,-134.81771970773372,2352.0,1,1,52500,False,22,21,8dd61e4f347f49b7b8f3bcdccde6f399,2021-03-30_11-53-58,1617101638,224.4081737995148,4686.152735471726,96752,alexanders-mbp.lan,192.168.86.244,4686.152735471726,0,21,46521_00000,"[-127.33333732513361, -147.21161181926473, -136.70447586540533, -126.67111958620316, -129.26991852273738, -135.78809533606426, -145.53284618087943, -139.44151906994975, -137.32315967858966, -140.15468345510186, -135.19234823621372, -138.81020427778128, -141.80814112550803, -141.36035667842557, -137.68284967421644, -132.3213804989031, -135.68248011314577, -131.31185177419098, -126.90561724044088, -123.42649204072187, -125.92654208708893, -130.13080298417708]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.414915657287187,0.8177426315885131,1.521008421224761,0.19419057705677026,10.704,23915.616,5.704,52500,13056256,52500,51001,67.39589905362776,59.15299684542586,-1.5997846000000002,-0.6268630999999999,-2.488838,0.2,0.01
21,-123.42649204072187,-147.2116118192647,-134.44987085063386,2352.0,1,1,55000,False,23,22,8dd61e4f347f49b7b8f3bcdccde6f399,2021-03-30_11-57-46,1617101866,227.3130629062653,4913.465798377991,96752,alexanders-mbp.lan,192.168.86.244,4913.465798377991,0,22,46521_00000,"[-126.35719599443591, -147.21161181926473, -136.70447586540533, -126.67111958620316, -129.26991852273738, -135.78809533606426, -145.53284618087943, -139.44151906994975, -137.32315967858966, -140.15468345510186, -135.19234823621372, -138.81020427778128, -141.80814112550803, -141.36035667842557, -137.68284967421644, -132.3213804989031, -135.68248011314577, -131.31185177419098, -126.90561724044088, -123.42649204072187, -125.92654208708893, -130.13080298417708, -127.33333732513361]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.4170032544490683,0.8188326184770275,1.5227115778848204,0.19435220160293348,8.25,31029.952,6.226,55000,13696256,55000,53501,71.39719626168224,58.87476635514018,-1.7652615000000003,-0.78966475,-2.7685282000000004,0.2,0.01
22,-123.42649204072187,-147.2116118192647,-134.12340665678198,2352.0,1,1,57500,False,24,23,8dd61e4f347f49b7b8f3bcdccde6f399,2021-03-30_12-01-31,1617102091,225.57674503326416,5139.042543411255,96752,alexanders-mbp.lan,192.168.86.244,5139.042543411255,0,23,46521_00000,"[-126.6147301981887, -147.21161181926473, -136.70447586540533, -126.67111958620316, -129.26991852273738, -135.78809533606426, -145.53284618087943, -139.44151906994975, -137.32315967858966, -140.15468345510186, -135.19234823621372, -138.81020427778128, -141.80814112550803, -141.36035667842557, -137.68284967421644, -132.3213804989031, -135.68248011314577, -131.31185177419098, -126.90561724044088, -123.42649204072187, -125.92654208708893, -130.13080298417708, -127.33333732513361, -126.35719599443591]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.4188478358713867,0.8198024768599387,1.5242458631667566,0.19449629123075352,13.517000000000001,18938.815,6.8420000000000005,57500,14336256,57500,56001,71.61352201257861,59.15251572327043,-1.7402293999999998,-0.81738913,-2.7333772,0.2,0.01
23,-123.42649204072187,-147.2116118192647,-133.7642420629986,2352.0,1,1,60000,False,25,24,8dd61e4f347f49b7b8f3bcdccde6f399,2021-03-30_12-05-14,1617102314,222.4713339805603,5361.513877391815,96752,alexanders-mbp.lan,192.168.86.244,5361.513877391815,0,24,46521_00000,"[-125.14429181219703, -147.21161181926473, -136.70447586540533, -126.67111958620316, -129.26991852273738, -135.78809533606426, -145.53284618087943, -139.44151906994975, -137.32315967858966, -140.15468345510186, -135.19234823621372, -138.81020427778128, -141.80814112550803, -141.36035667842557, -137.68284967421644, -132.3213804989031, -135.68248011314577, -131.31185177419098, -126.90561724044088, -123.42649204072187, -125.92654208708893, -130.13080298417708, -127.33333732513361, -126.35719599443591, -126.6147301981887]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.420474561837374,0.8206708089238939,1.5256058993789656,0.1946216457975485,8.297,30853.498,4.468999999999999,60000,14976256,60000,58501,76.96401273885351,59.29267515923567,-1.8765657,-0.79973483,-2.8251522000000002,0.2,0.01
24,-123.42649204072187,-147.2116118192647,-133.4753457033896,2352.0,1,1,62500,False,26,25,8dd61e4f347f49b7b8f3bcdccde6f399,2021-03-30_12-08-59,1617102539,224.909255027771,5586.423132419586,96752,alexanders-mbp.lan,192.168.86.244,5586.423132419586,0,25,46521_00000,"[-126.25293671316444, -147.21161181926473, -136.70447586540533, -126.67111958620316, -129.26991852273738, -135.78809533606426, -145.53284618087943, -139.44151906994975, -137.32315967858966, -140.15468345510186, -135.19234823621372, -138.81020427778128, -141.80814112550803, -141.36035667842557, -137.68284967421644, -132.3213804989031, -135.68248011314577, -131.31185177419098, -126.90561724044088, -123.42649204072187, -125.92654208708893, -130.13080298417708, -127.33333732513361, -126.35719599443591, -126.6147301981887, -125.14429181219703]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.421903593417338,0.8214861124934223,1.5268106222794953,0.1947312907643647,8.136000000000001,31465.792,5.047,62500,15616256,62500,61001,70.67911392405063,58.95791139240506,-1.8918169999999999,-0.9354305,-2.7545062999999996,0.2,0.01
25,-123.42649204072187,-147.2116118192647,-133.25427833825051,2352.0,1,1,65000,False,27,26,8dd61e4f347f49b7b8f3bcdccde6f399,2021-03-30_12-12-45,1617102765,226.2155749797821,5812.638707399367,96752,alexanders-mbp.lan,192.168.86.244,5812.638707399367,0,26,46521_00000,"[-127.50652684463381, -147.21161181926473, -136.70447586540533, -126.67111958620316, -129.26991852273738, -135.78809533606426, -145.53284618087943, -139.44151906994975, -137.32315967858966, -140.15468345510186, -135.19234823621372, -138.81020427778128, -141.80814112550803, -141.36035667842557, -137.68284967421644, -132.3213804989031, -135.68248011314577, -131.31185177419098, -126.90561724044088, -123.42649204072187, -125.92654208708893, -130.13080298417708, -127.33333732513361, -126.35719599443591, -126.6147301981887, -125.14429181219703, -126.25293671316444]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.423170733265789,0.8221700374880927,1.5278826314358798,0.19482626618649068,9.286,27569.377999999997,5.215,65000,16256256,65000,63501,70.1576802507837,58.66112852664578,-1.9835452,-1.0063974,-3.083921,0.2,0.01
26,-123.42649204072187,-147.2116118192647,-133.23052136836412,2352.0,1,1,67500,False,28,27,8dd61e4f347f49b7b8f3bcdccde6f399,2021-03-30_12-16-29,1617102989,224.52323985099792,6037.161947250366,96752,alexanders-mbp.lan,192.168.86.244,6037.161947250366,0,27,46521_00000,"[-132.58908318143253, -147.21161181926473, -136.70447586540533, -126.67111958620316, -129.26991852273738, -135.78809533606426, -145.53284618087943, -139.44151906994975, -137.32315967858966, -140.15468345510186, -135.19234823621372, -138.81020427778128, -141.80814112550803, -141.36035667842557, -137.68284967421644, -132.3213804989031, -135.68248011314577, -131.31185177419098, -126.90561724044088, -123.42649204072187, -125.92654208708893, -130.13080298417708, -127.33333732513361, -126.35719599443591, -126.6147301981887, -125.14429181219703, -126.25293671316444, -127.50652684463381]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.424281757260612,0.8227714950588875,1.528843364969264,0.19491057330169415,8.277999999999999,30926.278,4.468999999999999,67500,16896256,67500,66001,77.97066246056781,58.852996845425864,-1.9843938,-1.0048690999999998,-2.8905191,0.2,0.01
27,-123.42649204072187,-147.2116118192647,-133.07299927171118,2352.0,1,1,70000,False,29,28,8dd61e4f347f49b7b8f3bcdccde6f399,2021-03-30_12-20-14,1617103214,224.5154769420624,6261.6774241924295,96752,alexanders-mbp.lan,192.168.86.244,6261.6774241924295,0,28,46521_00000,"[-128.6623805654286, -147.21161181926473, -136.70447586540533, -126.67111958620316, -129.26991852273738, -135.78809533606426, -145.53284618087943, -139.44151906994975, -137.32315967858966, -140.15468345510186, -135.19234823621372, -138.81020427778128, -141.80814112550803, -141.36035667842557, -137.68284967421644, -132.3213804989031, -135.68248011314577, -131.31185177419098, -126.90561724044088, -123.42649204072187, -125.92654208708893, -130.13080298417708, -127.33333732513361, -126.35719599443591, -126.6147301981887, -125.14429181219703, -126.25293671316444, -127.50652684463381, -132.58908318143253]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.4252407675919865,0.8232682257846027,1.5296944233623455,0.19498569776760147,7.347,34845.23,5.813,70000,17536256,70000,68501,79.27056962025317,58.9889240506329,-2.0151974999999998,-1.0751687,-2.938788,0.2,0.01
28,-123.42649204072187,-147.2116118192647,-132.895780657741,2352.0,1,1,72500,False,30,29,8dd61e4f347f49b7b8f3bcdccde6f399,2021-03-30_12-24-00,1617103440,226.1831519603729,6487.8605761528015,96752,alexanders-mbp.lan,192.168.86.244,6487.8605761528015,0,29,46521_00000,"[-127.75644085260585, -147.21161181926473, -136.70447586540533, -126.67111958620316, -129.26991852273738, -135.78809533606426, -145.53284618087943, -139.44151906994975, -137.32315967858966, -140.15468345510186, -135.19234823621372, -138.81020427778128, -141.80814112550803, -141.36035667842557, -137.68284967421644, -132.3213804989031, -135.68248011314577, -131.31185177419098, -126.90561724044088, -123.42649204072187, -125.92654208708893, -130.13080298417708, -127.33333732513361, -126.35719599443591, -126.6147301981887, -125.14429181219703, -126.25293671316444, -127.50652684463381, -132.58908318143253, -128.6623805654286]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.426073413153765,0.8237141017366236,1.5304391923576717,0.19505235555816167,8.474,30208.382,5.612,72500,18176256,72500,71001,78.7808777429467,58.73448275862069,-2.0728042,-1.0820212,-3.0170915000000003,0.2,0.01
29,-123.42649204072187,-147.2116118192647,-132.84917114717902,2352.0,1,1,75000,True,31,30,8dd61e4f347f49b7b8f3bcdccde6f399,2021-03-30_12-28-08,1617103688,247.53702974319458,6735.397605895996,96752,alexanders-mbp.lan,192.168.86.244,6735.397605895996,0,30,46521_00000,"[-131.4508858303205, -147.21161181926473, -136.70447586540533, -126.67111958620316, -129.26991852273738, -135.78809533606426, -145.53284618087943, -139.44151906994975, -137.32315967858966, -140.15468345510186, -135.19234823621372, -138.81020427778128, -141.80814112550803, -141.36035667842557, -137.68284967421644, -132.3213804989031, -135.68248011314577, -131.31185177419098, -126.90561724044088, -123.42649204072187, -125.92654208708893, -130.13080298417708, -127.33333732513361, -126.35719599443591, -126.6147301981887, -125.14429181219703, -126.25293671316444, -127.50652684463381, -132.58908318143253, -128.6623805654286, -127.75644085260585]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.427049478288809,0.8241533573173575,1.5312631618159491,0.19512813794468645,9.901,25856.412,5.145,75000,18816256,75000,73501,80.14097421203438,60.135243553008614,-2.0910895,-1.1825466,-3.098477,0.2,0.01
0,-95.55371840819315,-95.55371840819315,-95.55371840819315,2352.0,1,1,2500,False,1,1,333ac795e1d74d4195917e43f684fd5c,2021-03-30_10-37-11,1617097031,83.62088012695312,83.62088012695312,96750,alexanders-mbp.lan,192.168.86.244,83.62088012695312,0,1,46521_00007,[-95.55371840819315],[2352],2.155171161363336,0.677377307286314,1.2698621570658846,0.1621079511615764,7.91,32363.164,4.249,2500,256256,2500,1001,60.35630252100841,64.48319327731093,-0.0024911114,0.12879917,-0.25303942,1.6,0.01
1,-5.456676525832747,-95.55371840819315,-50.50519746701295,2352.0,1,1,5000,False,2,2,333ac795e1d74d4195917e43f684fd5c,2021-03-30_10-40-40,1617097240,208.62903594970703,292.2499160766602,96750,alexanders-mbp.lan,192.168.86.244,292.2499160766602,0,2,46521_00007,"[-5.456676525832747, -95.55371840819315]","[2352, 2352]",2.2078377931404822,0.7135546480040993,1.3307068117682532,0.17090209577761065,7.3229999999999995,34959.361000000004,4.603,5000,896256,5000,3501,60.585084745762714,63.17389830508474,0.032385055,0.13577968,-0.27941254,1.6,0.01
2,-5.456676525832747,-95.55371840819315,-35.846098234641254,2352.0,1,1,7500,False,3,3,333ac795e1d74d4195917e43f684fd5c,2021-03-30_10-44-16,1617097456,216.2157690525055,508.46568512916565,96750,alexanders-mbp.lan,192.168.86.244,508.46568512916565,0,3,46521_00007,"[-6.527899769897837, -95.55371840819315, -5.456676525832747]","[2352, 2352, 2352]",2.2362295544188147,0.7341355523248301,1.3628666188820329,0.17552442742654936,11.043,23182.456000000002,6.0760000000000005,7500,1536256,7500,6001,78.52287581699346,61.229411764705866,0.0369239,0.14212234,-0.30376238,1.6,0.01
3,-3.1007700725428027,-95.55371840819315,-27.659766194116635,2352.0,1,1,10000,False,4,4,333ac795e1d74d4195917e43f684fd5c,2021-03-30_10-48-02,1617097682,225.35533499717712,733.8210201263428,96750,alexanders-mbp.lan,192.168.86.244,733.8210201263428,0,4,46521_00007,"[-3.1007700725428027, -95.55371840819315, -5.456676525832747, -6.527899769897837]","[2352, 2352, 2352, 2352]",2.259978503481736,0.7491953591134086,1.3859263251824203,0.17874500159329226,10.927999999999999,23426.14,4.963,10000,2176256,10000,8501,84.33949843260187,60.17554858934171,0.044474705999999996,0.12560257,-0.31517923,1.6,0.01
4,-2.2900615848592945,-95.55371840819315,-22.58582527226516,2352.0,1,1,12500,False,5,5,333ac795e1d74d4195917e43f684fd5c,2021-03-30_10-52-00,1617097920,238.18568396568298,972.0067040920258,96750,alexanders-mbp.lan,192.168.86.244,972.0067040920258,0,5,46521_00007,"[-2.2900615848592945, -95.55371840819315, -5.456676525832747, -6.527899769897837, -3.1007700725428027]","[2352, 2352, 2352, 2352, 2352]",2.2827319284156404,0.7620743413185725,1.4052611579656007,0.1813585366724367,12.956,19758.859,5.327999999999999,12500,2816256,12500,11001,76.11988130563799,59.16943620178042,0.04973007,0.11275022,-0.35842994,1.6,0.01
5,-2.2900615848592945,-95.55371840819315,-19.623003423417675,2352.0,1,1,15000,False,6,6,333ac795e1d74d4195917e43f684fd5c,2021-03-30_10-56-13,1617098173,253.15473580360413,1225.16143989563,96750,alexanders-mbp.lan,192.168.86.244,1225.16143989563,0,6,46521_00007,"[-4.8088941791802124, -95.55371840819315, -5.456676525832747, -6.527899769897837, -3.1007700725428027, -2.2900615848592945]","[2352, 2352, 2352, 2352, 2352, 2352]",2.3070223612538747,0.7747394250711132,1.4237688444423806,0.183733808296118,13.958,18340.422,4.829,15000,3456256,15000,13501,82.7187675070028,59.228571428571435,0.043854844000000004,0.11759412,-0.28183284,1.6,0.01
6,-2.2900615848592945,-95.55371840819315,-17.369396049648188,2352.0,1,1,17500,False,7,7,333ac795e1d74d4195917e43f684fd5c,2021-03-30_11-00-22,1617098422,248.50416207313538,1473.6656019687653,96750,alexanders-mbp.lan,192.168.86.244,1473.6656019687653,0,7,46521_00007,"[-3.847751807031296, -95.55371840819315, -5.456676525832747, -6.527899769897837, -3.1007700725428027, -2.2900615848592945, -4.8088941791802124]","[2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.328933172268393,0.7847051780322373,1.4397916104429318,0.1856828924718474,11.295,22665.596,6.367999999999999,17500,4096256,17500,16001,83.22571428571429,59.66371428571429,0.03784649,0.107276,-0.37340263,1.6,0.01
7,-2.2900615848592945,-95.55371840819315,-15.693785873673455,2352.0,1,1,20000,False,8,8,333ac795e1d74d4195917e43f684fd5c,2021-03-30_11-04-22,1617098662,239.59121680259705,1713.2568187713625,96750,alexanders-mbp.lan,192.168.86.244,1713.2568187713625,0,8,46521_00007,"[-3.9645146418503123, -95.55371840819315, -5.456676525832747, -6.527899769897837, -3.1007700725428027, -2.2900615848592945, -4.8088941791802124, -3.847751807031296]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.3474252135772393,0.7926690353021193,1.4531442829274543,0.1872473828518224,11.533,22196.58,7.667999999999999,20000,4736256,20000,18501,75.74911242603552,58.96686390532546,0.026317827000000002,0.099248715,-0.16904163,1.6,0.01
8,-2.2900615848592945,-95.55371840819315,-14.213831529648976,2352.0,1,1,22500,False,9,9,333ac795e1d74d4195917e43f684fd5c,2021-03-30_11-08-14,1617098894,232.35066986083984,1945.6074886322021,96750,alexanders-mbp.lan,192.168.86.244,1945.6074886322021,0,9,46521_00007,"[-2.3741967774531623, -95.55371840819315, -5.456676525832747, -6.527899769897837, -3.1007700725428027, -2.2900615848592945, -4.8088941791802124, -3.847751807031296, -3.9645146418503123]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.3623583697315307,0.7985934170935572,1.4638291580922458,0.18846577193906874,8.434,30352.697,4.945,22500,5376256,22500,21001,82.88623853211008,59.26055045871559,0.031840064,0.0784053,-0.28450567,1.6,0.01
9,-1.8241703591097151,-95.55371840819315,-12.974865412595054,2352.0,1,1,25000,False,10,10,333ac795e1d74d4195917e43f684fd5c,2021-03-30_11-12-07,1617099127,232.50081634521484,2178.108304977417,96750,alexanders-mbp.lan,192.168.86.244,2178.108304977417,0,10,46521_00007,"[-1.824170359109715, -95.55371840819315, -5.456676525832747, -6.527899769897837, -3.1007700725428027, -2.2900615848592945, -4.8088941791802124, -3.847751807031296, -3.9645146418503123, -2.3741967774531623]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.374324975533164,0.8031908564147182,1.4724233691561983,0.18940974871931635,8.326,30746.682999999997,5.632999999999999,25000,6016256,25000,23501,85.66463414634147,59.66189024390243,0.023661137000000002,0.07258128,-0.17432083,1.6,0.01
